,date,username,verified,followersCount,location,content,replyCount,retweetCount,likeCount,sentiment_output_roberta,sentiment_probability_roberta
2583,2021-08-06 18:46:57+00:00,Ricescudero,False,706,Madrid,Pues por lo visto debo ser el único español que se ha contagiado de Covid después de la primera vacuna y no hay forma de gestionarme el certificado y pasaporte porque no se ha dado el caso y no hay protocolo. ¿ Qué solución dais a esto ? @ComunidadMadrid @sanidadgob,2,0,1,LABEL_0,0.9969294667243958
2584,2021-08-06 17:16:06+00:00,guilleemartin,False,993,"Madrid, Comunidad de Madrid",Hoy me llegó el mensaje para el turno de la segunda dosis de la vacuna Moderna 😎 En 20 días podré viajar tranquilamente por Europa.,1,0,2,LABEL_1,0.943971574306488
2585,2021-08-06 16:01:14+00:00,alekuruu,False,549,"Madrid, Comunidad de Madrid",Pues ya soy chico Pfizer completo: segunda dosis puesta #Vacunate,0,0,2,LABEL_1,0.8974853754043579
2586,2021-08-06 15:46:12+00:00,gonza_x99,False,2216,,"Ayer con todo lo de Messi no puse nada al final...

1era vacuna puesta ✅ https://t.co/lMpRT2GKCe",1,0,2,LABEL_0,0.9866964221000671
2587,2021-08-06 15:12:37+00:00,JC_Ortega_,False,3551,"Madrid, España",Pauta vacunal completa ♥️ #Pfizer #vacúnate https://t.co/JLBnTW5VZH,1,0,11,LABEL_1,0.7995918989181519
2588,2021-08-06 15:03:11+00:00,patriciagracia,False,2301,"Valencia/Teruel, Spain","Por favor, alguien sabe que lleva la vacuna italiana??? Porque están este año que se salen!!!!! 💪🏽",0,0,1,LABEL_0,0.9924701452255249
2589,2021-08-06 14:29:35+00:00,Alezuz1,False,427,,Segunda vacuna lista 👏👏es que ni 5 minutos tardó increíble la velocidad de todo😱,1,0,3,LABEL_1,0.9370184540748596
2590,2021-08-06 13:57:46+00:00,Almu_Across,False,1149,Madrid,"Vaya por delante que estoy totalmente a favor de la vacunación.
Pero que sufro esto, también!!! https://t.co/TvQBNqc4Xs",0,1,0,LABEL_0,0.9807808995246887
2591,2021-08-06 13:43:33+00:00,anajosebb,False,1282,"Madrid, Comunidad de Madrid","#FFPaciente a este pedazo #hilo de @ccarballo50 para que os quede claro qué pasa con:

🍭 Vacunados
🍭 Hospitalizados
🍭 Incidencia Acumulada 

Y sobretodo para que no os dejéis engañar #Vacunate #LasVacunasSalvanVidas #COVID19 #quistestarlov https://t.co/FjyuscOOqP",0,2,3,LABEL_0,0.9876565933227539
2592,2021-08-06 11:54:00+00:00,alexgonzalow,False,6871,"Madrid, Comunidad de Madrid","48 horas de la segunda dosis de Pfizer: lo único que me dio es sueño aunque creo que eso me viene de serie. 
keep calm &amp; ✨vacunate✨",0,1,15,LABEL_0,0.9816901087760925
2593,2021-08-06 11:47:42+00:00,jdsandom,False,458,"Málaga-Madrid, España","💉Pauta completa 💉 
Sin esperas, a los 28 días exactos según recomendación de Moderna. 
Gracias @eruizescudero y @ACCIONA por el trabajazo. 
#YoMeVacuno https://t.co/MQ6MkTdqb6",1,5,17,LABEL_1,0.9925373196601868
2594,2021-08-06 11:20:37+00:00,franh_valle,False,3551,"Madrid, Comunidad de Madrid","El problema de vacunarme esta tarde no es la fiebre,es que me de fiebre teniendo que trabajar mañana 11 horas.🤡
Pd:y no puedo ponerme enfermo por que tengo a un compi de vacaciones y a otra que se va el finde semana fuera. 
Ponemos una velita para que la vacuna me siente bien?🕯",5,0,18,LABEL_0,0.9915111660957336
2595,2021-08-06 11:15:04+00:00,Ayto_Torrejon,False,7638,Torrejón de Ardoz,"SALUD | Sigue la vacunación contra la #COVID19 en el Hospital Universitario de Torrejón y en el resto de centros habilitados
➡️https://t.co/hDfzHlqdYM 
#TorrejónDeArdoz @ComunidadMadrid @SaludMadrid @HUdeTorrejon https://t.co/TjRynGhdE2",0,1,11,LABEL_1,0.8983308672904968
2596,2021-08-06 11:04:39+00:00,anajosebb,False,1282,"Madrid, Comunidad de Madrid","“Tener bajo control la gripe, viruela, polio, difteria, tosferina por no extenderme, pone en valor real la utilidad de las vacunas” 

Excelente post Doctor 🙏 

#COVID19 #VacunaCOVID19 #LasVacunasSalvanVidas #Negacionistas https://t.co/26zLcX3yq4",1,3,10,LABEL_1,0.9373887777328491
2597,2021-08-06 11:03:49+00:00,El_capataz_tw,False,253,"Barcelona, España","Eso que vuelves al gym pensando que ya no te duele el brazo por la vacuna y F...pero aún así le das como si nada.

Espero poder mover el brazo estos días 😅",0,0,2,LABEL_0,0.9007716178894043
2598,2021-08-06 10:49:36+00:00,dalvenvainor,False,4338,"Madrid, España","Acabo de mirar para reconfirmar la hora de mi vacunación y menos mal porque no era el lunes, es esta tarde 😅",3,0,21,LABEL_1,0.9874668717384338
2599,2021-08-06 10:14:10+00:00,laSabinely,False,1023,"Madrid, España 📍",Después de ya tener la vacuna completa puesta mi pasión es buscar boletos de avión baratos para de todas maneras no viajar 🤣,0,0,15,LABEL_0,0.9119518399238586
2600,2021-08-06 09:42:09+00:00,fgarcia1986,False,3145,Madrid,Segunda dosis ya. Pauta completa en casa. #YoMeVacuno #Vacunate https://t.co/IJGSLcWMTv,5,1,59,LABEL_0,0.8752749562263489
2601,2021-08-06 08:52:31+00:00,romerstyle,False,357,mostoles,"Hoy me ponen la segunda vacuna, se viene https://t.co/8kPfUMUwqP",1,0,5,LABEL_0,0.9649631381034851
2602,2021-08-06 07:05:52+00:00,JuanDLopezRuiz,False,260,"A Coruña, Galicia","De los creadores de ""más falso que moneda mil"" llega ""más falso que carnet de vacunación"". 
Ayyy Colombia como te quiero.",0,0,1,LABEL_0,0.9886115193367004
2603,2021-08-06 05:40:10+00:00,iamescudero,False,615,País Valencià / Tarragona,Hostia como jode el brazo de la puta vacuna,0,0,1,LABEL_0,0.992219865322113
2604,2021-08-06 04:57:54+00:00,MoteroVal,False,383,Reino de Valencia,"¿Queréis frenar la incidencia acumulada, descender la cifra de contagios, dejar de odiar a tu vecino, amigo, familiar porque no se vacuna?
#APAGALATELE",0,1,1,LABEL_0,0.9964136481285095
2605,2021-08-05 21:38:19+00:00,evixouuu,False,212,"Comunidad de Madrid, España","Mañana toca 2dosis de la vacuna, speremos k no de reacción ni nada",1,0,0,LABEL_0,0.9946882724761963
2606,2021-08-05 20:33:37+00:00,sevegi,False,1325,Algete,Pues al final va a ser más fácil encontrarte con tu ex en Madrid que te pongan la segunda dosis de la vacuna de Pfizer. Libertad lo llaman https://t.co/DwkPbjioyi,0,6,11,LABEL_0,0.992933988571167
2607,2021-08-05 17:38:41+00:00,David_SanchezB,False,3929,"Madrid, España 🇪🇦🇪🇺","24h después, solo ha dolido un poco el brazo pero sin fiebre ni malestar. 

No lo dudes, vacúnate. Salva vidas y recupera la normalidad. 

#YoMeVacuno #ChicoPfizer #COVID19 https://t.co/ftkU7OoZ4x",0,0,5,LABEL_0,0.7032980918884277
2608,2021-08-05 17:24:37+00:00,kiks_96,False,917,Madrid,El antivirus pfizer 2.0 ha sido actualizado. 5G activado. 😁 Otro del 96 con pauta completa https://t.co/hrZRRUQcq0,3,0,16,LABEL_1,0.8616046905517578
2609,2021-08-05 17:07:25+00:00,madridsalud,False,17872,"Ayuntamiento de Madrid, España",Objetivo: ni un inmigrante sin su vacuna https://t.co/9TNWbzNhMy vía @el_pais,1,1,7,LABEL_0,0.9895674586296082
2610,2021-08-05 16:28:41+00:00,TatayDavid,False,591,"Valencia, Comunidad Valenciana",¿Qué es una vacuna? ¿Cuál es su finalidad? ¿Qué puede y qué no puede? Quizá sería bueno responder a esas tres preguntas antes de mezclar ciencia con magia.,0,1,2,LABEL_0,0.8847367763519287
2611,2021-08-05 15:53:03+00:00,MoteroVal,False,383,Reino de Valencia,"La farsa de la ""vacunación"" de los políticos.
Si ellos no lo hacen, ¿Por qué debes hacerlo tú? https://t.co/lWp5mbYDvZ",0,1,0,LABEL_0,0.9963675737380981
2612,2021-08-05 14:50:16+00:00,BuchiFernandez,False,590,Madrid/Murcia/Madrid,"2° dosis 💉

Misión completada 💪

#Vacunate https://t.co/dL3eiKohOc",0,0,1,LABEL_1,0.9934959411621094
2613,2021-08-05 14:10:33+00:00,IvancioBasket6,False,673,"Madrid, Comunidad de Madrid","Pues ya está, la puta completa y la pauta completada. 

Segunda dosis de Pfizer puesta en el Hospital de Fuenlabrada. 

¡A Calpe vacunada! https://t.co/iP11NxePah",1,0,5,LABEL_1,0.7378130555152893
2614,2021-08-05 13:40:47+00:00,gonza_x99,False,2216,,La cola para la vacuna 😂 https://t.co/jjEdfp7M1V,3,0,1,LABEL_1,0.5940814018249512
2615,2021-08-05 12:35:18+00:00,elviralopez07,False,197,"Sigüenza, España","Vacunada de las dos dosis, ningún síntoma, dos pruebas de antígenos negativas y la PCR positiva. Con esto quiero demostrar dos cosas:
-Que la vacuna no hace que no lo cogais, no os confiéis.
-Que la vacuna cumple su función y estoy perfectamente sin ningún síntoma",1,1,4,LABEL_1,0.5051577091217041
2616,2021-08-05 11:07:31+00:00,RubenZanel,False,28,"Valencia, España","Una cosa menos

#Vacunate https://t.co/r1h8PteIL7",0,0,1,LABEL_0,0.987473726272583
2617,2021-08-05 11:02:17+00:00,mariajosepascu3,False,593,,Yo tengo las dos dosis de AstraZeneca y ahora tengo el Covid https://t.co/HRkmD235AW,1,0,0,LABEL_0,0.6365923285484314
2618,2021-08-05 10:04:34+00:00,CarmencillaRR,False,279,"Madrid, España","Fuentes confirman que la Pfizer da efectos secundarios.
Menos a l@s vascos.
Esa gente está hecha de otra pasta.",1,0,2,LABEL_0,0.9961269497871399
2619,2021-08-05 09:25:18+00:00,ssariwiis,False,942,aluche,En México tienen un panda como mascota de la campaña de vacunación y se llama ✨PANDEMIO✨,1,0,10,LABEL_0,0.6723009347915649
2620,2021-08-05 08:01:59+00:00,alejandrocavie3,False,654,Entre Madrid y Nueva York,Bueno pues vamos a por la segunda dosis del supersoldado #Vacunate https://t.co/XTnj4UfdvY,1,0,3,LABEL_1,0.6370846629142761
2621,2021-08-05 07:23:16+00:00,rosaahf02,False,221,Palma de Mallorca ,"Todavía tengo que leer que para que coño sirve vacunarse si lo puedes coger igual, aún la peña no ha entendido que una vacuna no evita el contagio, sino el desarrollo grave de la enfermedad y por tanto la muerte.",1,0,1,LABEL_0,0.9962498545646667
2622,2021-08-05 06:36:30+00:00,aleher94,False,504,españa,Dia post vacuna … no siento el brazo.. por lo demás sin novedad😌,0,0,2,LABEL_1,0.9938285946846008
2623,2021-08-05 06:13:59+00:00,JLPerezOlmo,False,4046,,"Muchas gracias al equipo AL del #SUMMA112, por su apoyo y soporte eléctrico durante esta noche pasada en el centro de vacunación del @WiZinkCenter. Un lujo teneros #TESvisible. @pablobusca @Julian_Sanchezp @DavidGaranena @antonioalcolea5 @chincho500 https://t.co/aLR5bOxNcq",2,11,62,LABEL_1,0.995526134967804
2624,2021-08-05 05:26:15+00:00,MoteroVal,False,383,Reino de Valencia,"Primera ola, segunda, tercera, cuarta, variante delta, lambda...
Llamadlo como queráis,  no se trata de sanidad, ni de bienestar.
La #plandemia es un medio de dominación, un movimiento sectario elaborado para enfrentarnos unos con otros. 
#DESPIERTADEUNAPUTAVEZ https://t.co/hK6gSXkTuG",0,1,1,LABEL_0,0.996088981628418
2625,2021-08-05 00:50:03+00:00,David_SanchezB,False,3929,"Madrid, España 🇪🇦🇪🇺","Quien avisa no es traidor.

La mala gestión de la segunda dosis de la vacuna acaba estallando en la cara del Gobierno regional.

No sé por qué no ha dimitido el consejero hace mucho tiempo. Bueno, sí que lo sé. 
https://t.co/vwGR4heU7O",2,2,15,LABEL_0,0.9937283992767334
2626,2021-08-04 23:59:53+00:00,CR_Getafe,False,1001,C/ Greco s/n,"Hola y feliz noche!
¿Quieres conocer cuál está siendo la labor de Cruz Roja en el dispositivo de vacunación del Wanda Metropolitano?. 
No te pierdas este post. https://t.co/DcRS3GETnc",0,2,10,LABEL_1,0.9922772645950317
2627,2021-08-04 23:40:21+00:00,franh_valle,False,3551,"Madrid, Comunidad de Madrid",Pues yo quiero que la segunda dosis de la vacuna me la ponga un enfermero. 🥰,0,0,6,LABEL_0,0.9911475777626038
2628,2021-08-04 22:28:56+00:00,adrianfrm,False,16801,paypal.me/adrifernandz,"Esta mañana aparte de ponerme la segunda vacuna de Pfizer, he ido a hacerme análisis para la revisión … y acabo de ver por la app que los marcadores tumorales siguen bien🥺. Hoy ha sido un muy buen día , puedo descansar tranquilo. Buenas noches",46,7,669,LABEL_1,0.9956504702568054
2629,2021-08-04 22:00:30+00:00,PatriiTAcosta,False,307,Madrid,"Después de más de 24h después de la segunda dosis de Pfizer, ni un síntoma, ni malestar ni fiebre ni nada, un poco dolor de brazo y ya. Habré tenido suerte.
Pero eso de que crecen las bubis es mentira🥺 jajajajaaja",0,0,1,LABEL_0,0.8622804284095764
2630,2021-08-04 21:45:08+00:00,Joseero11,False,467,"Valencia, España",La gente con segunda cita para la vacuna y yo aún sin cita para la primera🥲,1,1,4,LABEL_0,0.9924249649047852
2631,2021-08-04 20:59:16+00:00,DrGlaveTestino,False,4571,,"China con  primeros casos toman medidas.
Qua ahora la cooperacion internacional permita tener datos epidemiológicos y clínicos sobre vacunacion y medidas  para enfrentar la Pandemia.
No geopolitica ni guerra comercial. TODOS contra la amenaza mundial.

https://t.co/fEltHIeAua",1,2,18,LABEL_0,0.9677395224571228
2632,2021-08-04 19:07:42+00:00,jose_manuelsn,True,2601,"Vallecas, Madrid","¿Formas parte de Mosaico, el estudio de la vacuna de VIH o ya te has vacunado y te apetece salir en un artículo? Send DM.",4,23,15,LABEL_0,0.9792490601539612
2633,2021-08-04 18:40:58+00:00,dannbryy,False,180,"Madrid, España",y mis tetas? @pfizer_spain https://t.co/oNnjxxI172,0,0,1,LABEL_0,0.9425331354141235
2634,2021-08-04 17:55:20+00:00,pabloharour,False,24731,Madrid,"Segunda mejora conseguida, que tiemble la variante delta. https://t.co/QFiPL3uYqq",3,0,37,LABEL_0,0.7198060154914856
2635,2021-08-04 16:18:45+00:00,magicgoncho,False,393,La Terreta,Haciendo tiempo mientras la peña se vacuna https://t.co/MCOgA04Mkw,1,0,0,LABEL_0,0.5002257227897644
2636,2021-08-04 15:55:03+00:00,AlfreDominguez,False,2374,Madrid (y Plasencia a ratos),"Segunda dosis de la vacuna puesta (27 días tras la primera y no 21, ""gracias"" @ComunidadMadrid). Mis felicitaciones eternas a todos esos sanitarios que se están dejando la vida por cuidarnos y protegernos. No hay que bajar la guardia, sigamos dando pasos para volver a lo de antes https://t.co/e9QyRIpdg3",2,0,5,LABEL_1,0.994244396686554
2637,2021-08-04 15:38:56+00:00,DrGlaveTestino,False,4571,,"Perdon por el idioma pero Bustamante dice estupideces y todas juntas.
Toda vacuna sirve. 
China tiene organismo regulador.
No se elige una vacuna.
Sinopharma ya probó efectividad en nuestro pais (INS, sí en el que no hizo nada Bustamante).

https://t.co/S9Xw5O3ShN",2,46,177,LABEL_0,0.9966589212417603
2638,2021-08-04 15:27:00+00:00,Rodol36,False,2182,Barcelona. ,"Sanidad da prioridad a las embarazadas en la vacunación

https://t.co/X2gyi06KVU

Enviado desde @updayESP",0,3,3,LABEL_0,0.8449974060058594
2639,2021-08-04 14:24:11+00:00,fischersebaboca,False,1657,Barcelona-Catalunya,"✅Vacunarse.
✅Convencer a otros de vacunarse.
✅Denunciar a los antivacunas. 
✅Exigir al estado que vacune masivamente.
✅Denunciar la falta de políticas que faciliten la vacunación. 
❌Reclamar al estado que reprima por cualquier medio a los trabajadores no vacunados.",2,7,54,LABEL_0,0.9838676452636719
2640,2021-08-04 13:30:53+00:00,David_SanchezB,False,3929,"Madrid, España 🇪🇦🇪🇺","💉 Pauta completa de #Pfizer y encontrarme con @Elenamahedero en el #Wizink

Ya somos 5G. https://t.co/P8ZQRThu4Z",0,1,11,LABEL_1,0.991276741027832
2641,2021-08-04 13:12:42+00:00,LauraTronchoniA,False,525,"Picassent, València, Espanya",Primera dosis de Pfizer recibida💉 ahora a esperar que me crezcan las tetas,1,2,2,LABEL_1,0.5064104199409485
2642,2021-08-04 12:42:20+00:00,almk1411,False,221,B/quilla,Ya no se conforman con beber después de la vacuna 😂 https://t.co/QonlSDOOXT,1,0,6,LABEL_0,0.8609331250190735
2643,2021-08-04 12:28:20+00:00,Gaceru,False,2427,"Valencia, España","¿Tengo fatiga por la vacuna, o estoy como todos los días y lo que pasa es que soy un puto vago?

Yo creo que un poquito de cada.",0,0,7,LABEL_0,0.9964475631713867
2644,2021-08-04 12:23:15+00:00,MrRichi94,False,2357,"Madrid, Comunidad de Madrid","Un poco desactualizada la información de @GVAsanitat, especialmente en lo relativo a embarazadas, que son grupo prioritario de vacunación. https://t.co/ur4WyjQyri",0,0,1,LABEL_0,0.9938989877700806
2645,2021-08-04 11:40:03+00:00,Ayto_Torrejon,False,7638,Torrejón de Ardoz,"SALUD | Sigue la vacunación masiva contra la #COVID19 en el Hospital Universitario de Torrejón y en el resto de centros habilitados por la Comunidad de Madrid
➡️https://t.co/hDfzHlHOQk
#TorrejónDeArdoz @HUdeTorrejon @ComunidadMadrid @SaludMadrid https://t.co/FiuAnb5PdF",0,1,15,LABEL_1,0.8070574402809143
2646,2021-08-04 11:14:45+00:00,MrRichi94,False,2357,"Madrid, Comunidad de Madrid",Ya estoy vacuná 💁 https://t.co/U4lQJ9i9dg,0,0,42,LABEL_1,0.9924444556236267
2647,2021-08-04 11:11:47+00:00,betizurekinCAO,False,1002,Iruña - Bartzelona - Iruña,"Sigo sin entender que nos sacrifiquen de esta manera siendo al aire libre y con un porcentaje de vacunación elevado, además de llevar mascarilla..nos están jodiendo bien.. https://t.co/vhC3Vq4GSj",4,8,44,LABEL_0,0.9963480830192566
2648,2021-08-04 10:42:21+00:00,ROMA_BAA,False,3608,"Barcelona, España","Pasa a la fase 3 un TRATAMIENTO no una vacuna contra el VIH, no es para inmunizar contra si no para mejorar y sustituir a la medicación por vía oral.",0,1,3,LABEL_0,0.9904909133911133
2649,2021-08-04 10:33:53+00:00,KikoPrada,False,2310,Madrid,"Pauta completa de vacunación.
Muy feliz por terminar el proceso.
¡Viva la sanidad pública!
.
#vacuna #vᴀᴄᴜɴᴀcᴏᴠɪᴅ19 #covid #vacunacion #wizinkcenter #madrid en WiZink Center https://t.co/K3diZqSYcH",1,0,11,LABEL_1,0.9963963627815247
2650,2021-08-04 10:33:22+00:00,El_capataz_tw,False,253,"Barcelona, España","Vacuna de pfizer= activar el modo hibernación
De LOCOS https://t.co/D0NH085OPt",0,0,6,LABEL_0,0.9948391318321228
2651,2021-08-04 08:37:45+00:00,GarciaCarmonaAM,False,4078,"Las Rozas de Madrid, Spain","El principal enemigo del anonimato, pseudo o no pseudo, en redes sociales, es el Estado. Pero no sólo lo hace con cierto pasaporte de VACUNACIÓN, sino también al obligar a DECLARAR TODO al fisco. https://t.co/IP8JAxIMCq",0,2,3,LABEL_0,0.9966444969177246
2652,2021-08-04 07:32:56+00:00,nunurinuri,False,199,"Madrid, España","¡¡Pauta de vacunación completa!!

A pesar de las piedras que ponen en el camino, un granito más para alcanzar ese 70% de vacunados prometido por @sanchezcastejon . ¡¡Avanzamos!! https://t.co/XzGLEoxFOD",2,0,3,LABEL_1,0.9918952584266663
2653,2021-08-04 07:17:32+00:00,Enredadaenredes,False,876,"Madrid, España","Hoy no haré directo. Estoy pocha tras vacuna y no he dormido nada. Si dormís de normal del lado izquierdo, que os la pongan en el derecho aunque seáis diestros",3,0,5,LABEL_0,0.9956585168838501
2654,2021-08-04 07:10:04+00:00,oscarsj,False,821,Madrid,Traigo un mensaje de esperanza: pasar la segunda dosis de Pfizer sin (apenas) efectos secundarios es posible! Ánimo! 💪🏽💪🏽💪🏽 https://t.co/ajjgHWOz3u,3,0,11,LABEL_1,0.995587944984436
2655,2021-08-04 06:58:59+00:00,ceceliaa679,False,270,"Aldaia, España",No me han puesto tirita en la 2 vacuna soy chad,1,0,3,LABEL_0,0.8225732445716858
2656,2021-08-04 06:37:20+00:00,Otto_Mas,False,20343,"Madrid, Comunidad de Madrid España","Cuando, de repente, he abierto los ojos y he visto el reloj y ponía que eran las 5:79, me he dado cuenta de la segunda dosis de la vacuna estaba haciendo de las suyas.
Vaya noche de fiebre. Estoy como si me hubiera atropellado un mercancías. https://t.co/5XTTCcXF2O",24,4,79,LABEL_0,0.9905123114585876
2657,2021-08-04 06:03:33+00:00,alvarogilito,False,1210,Castalla,"Día 1 post-Pfizer: mis tetas siguen igual... pero siento una gran necesidad de quedarme en casa y no trabajar hoy.
Y con los efectos secundarios no hay que jugársela 😑 https://t.co/fwaTfc27I2",1,0,5,LABEL_0,0.9509220123291016
2658,2021-08-04 05:57:33+00:00,aleher94,False,504,españa,Pues nada dia de vacunacion .. dosis completa .. a ver como me sienta,0,0,1,LABEL_0,0.6896028518676758
2659,2021-08-04 05:38:03+00:00,juanjosrequena,False,724,Barcelona. Poblenou,Q os parece si las #enfermeras en #Catalunya decimos BASTA! y paramos la #Sanidad y la #Vacunacion ? @sanchezcastejon @Yolanda_Diaz_ @SATSECatalunya @CCOOsanitat @ugtsalut @CatInfermeres @COIBarcelona @COIGIrona @Infermeres_ACDI @elperiodico @LaVanguardia @diariARA @infermerescat https://t.co/DjKx1SVp1D,1,8,16,LABEL_0,0.9940624833106995
2660,2021-08-04 05:14:22+00:00,albavcf13,False,756,Capital del Turia,"Fuah, lo que me duele el puto brazo de la vacuna, mareeeee 😂",2,0,5,LABEL_0,0.9948898553848267
2661,2021-08-04 05:12:52+00:00,juanjosrequena,False,724,Barcelona. Poblenou,"Hartazgo MAYÚSCULO d las #enfermeras hacia @govern @salutcat @gencat @perearagones #argimon 
Enfermeras/os no vamos a permitir ningún tipo d intrusismo en nuestras #competencias 
La #VacunaCOVID19 #Vacunacion es competencia ENFERMERA 
CC @icscat @ylejardi @apicsbcn @salvadorilla",2,11,34,LABEL_0,0.9953241944313049
2662,2021-08-04 04:45:59+00:00,Arxy_98,False,698,"Valencia, España",Hoy toca vacuna 💪,1,0,9,LABEL_0,0.7003105878829956
2663,2021-08-03 22:26:00+00:00,jose_figueres,False,445,"Riba-roja de turia, España",Por eso y más cosas #YoNoMeVacuno https://t.co/uiTMYqFJ6C,0,0,2,LABEL_0,0.9518774747848511
2664,2021-08-03 20:48:41+00:00,rony_manutd,False,659,Guatemala,"Me pagaron, ya estoy en mi nuevo apartamento, me pusieron la primera dosis ee la vacuna y aún así, siento que algo me falta... no me había pasado eso estando acá, pero bueno, a seguir",4,0,12,LABEL_0,0.8955952525138855
2665,2021-08-03 18:42:37+00:00,MarcGuallar,False,2250,Barcelona,"03 de agosto de 2021, Calle Marie Curie.
La ciencia haciendo que hoy un año después de todo lo vivido, ya tenga la segunda dosis y el #teampfizer completo. 
¡VACUNÉMONOS!
Esta es la solución.
#thursday #vaccine #Vacunació #2adosis #pfizer #COVID19 https://t.co/NvlE77vgy2",0,1,16,LABEL_0,0.5753811597824097
2666,2021-08-03 18:21:50+00:00,_diegoalo,False,1582,"Leganés, Madrid","si tenéis iPhone y queréis llevar el certificado de vacunación siempre con vosotros, podéis generarlo en https://t.co/Ru2WJrF5WO y tenerlo siempre en Apple Wallet 💳💉💖",6,39,95,LABEL_1,0.9422512054443359
2667,2021-08-03 16:47:23+00:00,fischersebaboca,False,1657,Barcelona-Catalunya,Estamos a favor de que el estado burgués imponga la vacunación forzada a los trabajadores? Los escucho.,17,0,7,LABEL_0,0.9966217279434204
2668,2021-08-03 14:19:11+00:00,David_SanchezB,False,3929,"Madrid, España 🇪🇦🇪🇺",Solicitada la activación de la tarjeta sanitaria virtual para obtener el certificado #COVID19 de vacunación de la Comunidad de Madrid. https://t.co/QRKmsYsCcb,1,0,2,LABEL_1,0.5844464898109436
2669,2021-08-03 14:03:10+00:00,KarenGalindoT,False,160,,Llegar a la segunda dosis de vacunación sin haber tenido COVID ☑️,0,0,1,LABEL_0,0.9946405291557312
2670,2021-08-03 13:46:01+00:00,maykel_1990,False,1276,"Madrid, Comunidad de Madrid",Vacunación completada ♥️ #TeamPfizer https://t.co/ZHQIBNWPqw,1,0,30,LABEL_1,0.9877053499221802
2671,2021-08-03 13:23:35+00:00,LluisSubiela,False,288,"Burjassot, C.Valenciana","Destruido por la vacuna, no lo voy a negar. Pero oye, claro que merece la pena.",2,0,4,LABEL_0,0.8666207194328308
2672,2021-08-03 13:20:49+00:00,sertomar3,False,652,"Barcelona, España","Ayer me inocularon la segunda dosis de Pfizer y hoy tengo fiebre 🥵🤒

👉 Es importante que nos vacunemos todos para dejar atrás este virus tan pernicioso.

#YoMeVacuno #VacunaCOVID19",1,1,4,LABEL_0,0.9864902496337891
2673,2021-08-03 13:11:36+00:00,GrasaDeChurros,False,98,UCM,"Yo creyendo que la vacuna me estaba haciendo reacción y resulta que es un ataque de ansiedad porque sí 😍 
#Moderna #VacunaCOVID19",1,0,4,LABEL_0,0.9952023029327393
2674,2021-08-03 12:20:26+00:00,fischersebaboca,False,1657,Barcelona-Catalunya,"Uno no se inmuniza para salvarse uno sino como parte de una estrategia comunitaria.
Los que no se vacunan quizás no se ponen en riesgo ellos (muchos viven y trabajan en condiciones privilegiadas) pero sí a los sectores precarizados.
La cuestión de la vacuna también es de clase.",0,2,11,LABEL_0,0.9953307509422302
2675,2021-08-03 11:56:43+00:00,phede_,False,515,Valencia,Pues ya estaría 💉💪🏻 2a dosis de moderna puesta 🤓 #YoMeVacuno https://t.co/TYrzTg14XI,1,0,6,LABEL_0,0.9885169267654419
2676,2021-08-03 11:49:29+00:00,Davidbnit,False,277,,Esta tarde se vacuna medio barrio. ¿Os hace botellón después en el parque de mya?,0,1,4,LABEL_0,0.9945861101150513
2677,2021-08-03 11:41:12+00:00,lejandrocpj,False,135,Huesca · Barcelona,"Por cierto al final hoy también me instale #iOS15beta4, ¿será algún efecto secundario de la vacuna? Jure que este año no me instalaría betas. #PfizerVaccine #Vacunate",0,0,2,LABEL_0,0.9947498440742493
2678,2021-08-03 09:59:50+00:00,marcelogioffre,False,6345,Buenos Aires,"Estoy personalmente a favor de la vacunación, pero en contra de cualquier pasaporte sanitario, sobre todo tratándose de vacunas en estado casi experimental. Morales en Jujuy vuelve a mostrar que tiene rasgos autoritarios. 
 https://t.co/vEIktb0CG5",3,8,29,LABEL_0,0.9957042336463928
2679,2021-08-03 08:48:48+00:00,JoaquinPramos,False,1927,"Alcorcón, España","Ya puedo decir que he recibido la pauta completa de #Pfizer, no lo dudes y #Vacúnate tanto por ti, como por los demás.

Comprometido con la salud y con nuestra sociedad.",0,0,18,LABEL_1,0.9952633380889893
2680,2021-08-03 08:23:33+00:00,santiagoJDIPLO,False,1168,Madrid,"Cada vez mas cerca de una vacuna contra el VIH 
Se buscan voluntarios, personas trans sin VIH entre 18 y 60 años para participar en el ensayo #mosaico https://t.co/mEHXXU2p6r",0,0,5,LABEL_0,0.5368704199790955
2681,2021-08-03 08:00:10+00:00,Liz_Durkheim,False,1392,"Barcelona, España","Hay una cola para que me pongan la vacuna que de verdad, no es ni normal, y eso que he pedido cita xD",0,0,2,LABEL_0,0.9959847927093506
2682,2021-08-03 07:54:48+00:00,El_capataz_tw,False,253,"Barcelona, España","Y a hacer otra cola más, ésta vez para la vacuna...como si no hubiese tenido este finde que hacer colas en Port aventura.
F",0,0,7,LABEL_0,0.9496673345565796
2683,2021-08-03 07:54:06+00:00,melibeadora,False,443,,"Mi cuñada conocerá hoy a nuestro bebé que tiene ya siete meses. @teva_miguel abrazará a su hermana. Mis hijos no ven a sus tíos y a sus primas desde la Navidad de 2019: están entusiasmados. 

#BenditaVacuna
#VacunaCOVID19 
#YoMeVacuno",0,0,5,LABEL_1,0.6824638843536377
